file_name,height,width,date_time,frame,drone,folder_name,video,frame_no,image_name,image_name,datetime(utc),latitude,longitude,height_above_takeoff(meter),speed(m/s),xspeed(m/s),yspeed(m/s),zspeed(m/s),compass_heading(degrees),gimbal_heading(degrees),gimbal_pitch(degrees),date_time,gps_latitude_ref,gps_longitude_ref,altitude,gimbal_pitch,speed,xspeed,yspeed,zspeed,gps_latitude,gps_longitude
7057.jpg,2160,3840,2021-08-20T15:21:20.554133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2625.0,,DJI_0115.MP4_image2200.png,2021-08-20 13:21:21,53.7213888061203,7.16418899459164,60.197064309661684,0.0,0.0,0.0,0.0,259.4,263.8,33.9,,,,,,,,,,,
7058.jpg,2160,3840,2021-08-20T15:21:21.054633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2640.0,,DJI_0115.MP4_image2200.png,2021-08-20 13:21:21,53.7213888061203,7.16418899459164,60.197064309661684,0.0,0.0,0.0,0.0,259.4,263.8,33.9,,,,,,,,,,,
7059.jpg,2160,3840,2021-08-20T15:21:21.555133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2655.0,,DJI_0115.MP4_image2233.png,2021-08-20 13:21:22,53.7213900026222,7.164197956368492,60.197064309661684,1.2199672776039339,0.19999463567277603,1.199967814036656,0.0,259.5,263.8,33.9,,,,,,,,,,,
7060.jpg,2160,3840,2021-08-20T15:21:22.055633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2670.0,,DJI_0115.MP4_image2233.png,2021-08-20 13:21:22,53.7213900026222,7.164197956368492,60.197064309661684,1.2199672776039339,0.19999463567277603,1.199967814036656,0.0,259.5,263.8,33.9,,,,,,,,,,,
7061.jpg,2160,3840,2021-08-20T15:21:22.556133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2685.0,,DJI_0115.MP4_image2264.png,2021-08-20 13:21:23,53.7213923106415,7.1642219443131685,60.29705943309966,2.0199458202950376,0.299991953509164,1.9999463567277604,0.0,259.4,263.8,33.9,,,,,,,,,,,
7062.jpg,2160,3840,2021-08-20T15:21:23.056633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2700.0,,DJI_0115.MP4_image2264.png,2021-08-20 13:21:23,53.7213923106415,7.1642219443131685,60.29705943309966,2.0199458202950376,0.299991953509164,1.9999463567277604,0.0,259.4,263.8,33.9,,,,,,,,,,,
7063.jpg,2160,3840,2021-08-20T15:21:23.557133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2715.0,,DJI_0115.MP4_image2301.png,2021-08-20 13:21:24,53.7213973086997,7.16426717292521,60.39705455653764,3.3499101475189987,0.599983907018328,3.2999114886008045,0.0,261.8,266.5,33.9,,,,,,,,,,,
7064.jpg,2160,3840,2021-08-20T15:21:24.057633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2730.0,,DJI_0115.MP4_image2301.png,2021-08-20 13:21:24,53.7213973086997,7.16426717292521,60.39705455653764,3.3499101475189987,0.599983907018328,3.2999114886008045,0.0,261.8,266.5,33.9,,,,,,,,,,,
7065.jpg,2160,3840,2021-08-20T15:21:24.558133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2745.0,,DJI_0115.MP4_image2331.png,2021-08-20 13:21:25,53.72140224768,7.16431538879362,60.197064309661684,3.539905051408135,0.4999865891819401,3.49990612427358,0.0,262.7,267.1,33.9,,,,,,,,,,,
7066.jpg,2160,3840,2021-08-20T15:21:25.058633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2760.0,,DJI_0115.MP4_image2331.png,2021-08-20 13:21:25,53.72140224768,7.16431538879362,60.197064309661684,3.539905051408135,0.4999865891819401,3.49990612427358,0.0,262.7,267.1,33.9,,,,,,,,,,,
7067.jpg,2160,3840,2021-08-20T15:21:25.559133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2775.0,,DJI_0115.MP4_image2369.png,2021-08-20 13:21:26,53.72140768135329,7.164379625040129,60.097069186223706,4.3398835940992395,0.599983907018328,4.299884666964685,0.0,262.9,267.2,33.9,,,,,,,,,,,
7068.jpg,2160,3840,2021-08-20T15:21:26.059633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2790.0,,DJI_0115.MP4_image2369.png,2021-08-20 13:21:26,53.72140768135329,7.164379625040129,60.097069186223706,4.3398835940992395,0.599983907018328,4.299884666964685,0.0,262.9,267.2,33.9,,,,,,,,,,,
7069.jpg,2160,3840,2021-08-20T15:21:26.560133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2805.0,,DJI_0115.MP4_image2402.png,2021-08-20 13:21:27,53.7214134874514,7.1644507336480485,60.097069186223706,4.9398675011175674,0.599983907018328,4.899868573983013,0.0,265.5,270.0,33.9,,,,,,,,,,,
7070.jpg,2160,3840,2021-08-20T15:21:27.060633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2820.0,,DJI_0115.MP4_image2402.png,2021-08-20 13:21:27,53.7214134874514,7.1644507336480485,60.097069186223706,4.9398675011175674,0.599983907018328,4.899868573983013,0.0,265.5,270.0,33.9,,,,,,,,,,,
7071.jpg,2160,3840,2021-08-20T15:21:27.561133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2835.0,,DJI_0115.MP4_image2433.png,2021-08-20 13:21:28,53.7214179551779,7.16451701668408,60.197064309661684,4.929867769333929,0.4999865891819401,4.899868573983013,0.0,265.7,270.0,33.9,,,,,,,,,,,
7072.jpg,2160,3840,2021-08-20T15:21:28.061633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2850.0,,DJI_0115.MP4_image2433.png,2021-08-20 13:21:28,53.7214179551779,7.16451701668408,60.197064309661684,4.929867769333929,0.4999865891819401,4.899868573983013,0.0,265.7,270.0,33.9,,,,,,,,,,,
7073.jpg,2160,3840,2021-08-20T15:21:28.562133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2865.0,,DJI_0115.MP4_image2460.png,2021-08-20 13:21:29,53.721421750428895,7.16457864649088,60.197064309661684,5.0198653553866786,0.39998927134555207,4.9998658918194,0.0,266.7,271.1,33.9,,,,,,,,,,,
7074.jpg,2160,3840,2021-08-20T15:21:29.062633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2880.0,,DJI_0115.MP4_image2460.png,2021-08-20 13:21:29,53.721421750428895,7.16457864649088,60.197064309661684,5.0198653553866786,0.39998927134555207,4.9998658918194,0.0,266.7,271.1,33.9,,,,,,,,,,,
7075.jpg,2160,3840,2021-08-20T15:21:29.563133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2895.0,,DJI_0115.MP4_image2490.png,2021-08-20 13:21:30,53.7214262866915,7.16466247966943,60.197064309661684,5.119862673223067,0.39998927134555207,5.099863209655789,0.0,267.3,271.8,33.9,,,,,,,,,,,
7076.jpg,2160,3840,2021-08-20T15:21:30.063633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2910.0,,DJI_0115.MP4_image2490.png,2021-08-20 13:21:30,53.7214262866915,7.16466247966943,60.197064309661684,5.119862673223067,0.39998927134555207,5.099863209655789,0.0,267.3,271.8,33.9,,,,,,,,,,,
7077.jpg,2160,3840,2021-08-20T15:21:30.564133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2925.0,,DJI_0115.MP4_image2510.png,2021-08-20 13:21:32,53.7214297030754,7.16473540435219,60.197064309661684,5.509852212784979,0.299991953509164,5.499852481001341,0.0,267.5,271.8,33.9,,,,,,,,,,,
7078.jpg,2160,3840,2021-08-20T15:21:31.064633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2940.0,,DJI_0115.MP4_image2510.png,2021-08-20 13:21:32,53.7214297030754,7.16473540435219,60.197064309661684,5.509852212784979,0.299991953509164,5.499852481001341,0.0,267.5,271.8,33.9,,,,,,,,,,,
7079.jpg,2160,3840,2021-08-20T15:21:31.565133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2955.0,,DJI_0115.MP4_image2510.png,2021-08-20 13:21:32,53.7214297030754,7.16473540435219,60.197064309661684,5.509852212784979,0.299991953509164,5.499852481001341,0.0,267.5,271.8,33.9,,,,,,,,,,,
7080.jpg,2160,3840,2021-08-20T15:21:32.065633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2970.0,,DJI_0115.MP4_image2510.png,2021-08-20 13:21:32,53.7214297030754,7.16473540435219,60.197064309661684,5.509852212784979,0.299991953509164,5.499852481001341,0.0,267.5,271.8,33.9,,,,,,,,,,,
7081.jpg,2160,3840,2021-08-20T15:21:32.566133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,2985.0,,DJI_0115.MP4_image2510.png,2021-08-20 13:21:32,53.7214297030754,7.16473540435219,60.197064309661684,5.509852212784979,0.299991953509164,5.499852481001341,0.0,267.5,271.8,33.9,,,,,,,,,,,
7082.jpg,2160,3840,2021-08-20T15:21:33.066633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3000.0,,DJI_0115.MP4_image2510.png,2021-08-20 13:21:32,53.7214297030754,7.16473540435219,60.197064309661684,5.509852212784979,0.299991953509164,5.499852481001341,0.0,267.5,271.8,33.9,,,,,,,,,,,
7083.jpg,2160,3840,2021-08-20T15:21:33.567133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3015.0,,DJI_0115.MP4_image2521.png,2021-08-20 13:21:36,53.72143121511721,7.164769490044661,60.197064309661684,5.909841484130532,0.299991953509164,5.899841752346893,0.0,267.7,271.8,33.9,,,,,,,,,,,
7084.jpg,2160,3840,2021-08-20T15:21:34.067633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3030.0,,DJI_0115.MP4_image2521.png,2021-08-20 13:21:36,53.72143121511721,7.164769490044661,60.197064309661684,5.909841484130532,0.299991953509164,5.899841752346893,0.0,267.7,271.8,33.9,,,,,,,,,,,
7085.jpg,2160,3840,2021-08-20T15:21:34.568133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3045.0,,DJI_0115.MP4_image2521.png,2021-08-20 13:21:36,53.72143121511721,7.164769490044661,60.197064309661684,5.909841484130532,0.299991953509164,5.899841752346893,0.0,267.7,271.8,33.9,,,,,,,,,,,
7086.jpg,2160,3840,2021-08-20T15:21:35.068633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3060.0,,DJI_0115.MP4_image2521.png,2021-08-20 13:21:36,53.72143121511721,7.164769490044661,60.197064309661684,5.909841484130532,0.299991953509164,5.899841752346893,0.0,267.7,271.8,33.9,,,,,,,,,,,
7087.jpg,2160,3840,2021-08-20T15:21:35.569133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3075.0,,DJI_0115.MP4_image2521.png,2021-08-20 13:21:36,53.72143121511721,7.164769490044661,60.197064309661684,5.909841484130532,0.299991953509164,5.899841752346893,0.0,267.7,271.8,33.9,,,,,,,,,,,
7088.jpg,2160,3840,2021-08-20T15:21:36.069633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3090.0,,DJI_0115.MP4_image2521.png,2021-08-20 13:21:36,53.72143121511721,7.164769490044661,60.197064309661684,5.909841484130532,0.299991953509164,5.899841752346893,0.0,267.7,271.8,33.9,,,,,,,,,,,
7089.jpg,2160,3840,2021-08-20T15:21:36.570133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3105.0,,DJI_0115.MP4_image2558.png,2021-08-20 13:21:37,53.7214521014715,7.165514258761539,60.59704480341359,4.399881984801073,0.09999731783638802,4.399881984801073,0.09999731783638802,267.6,271.8,33.9,,,,,,,,,,,
7090.jpg,2160,3840,2021-08-20T15:21:37.070633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3120.0,,DJI_0115.MP4_image2558.png,2021-08-20 13:21:37,53.7214521014715,7.165514258761539,60.59704480341359,4.399881984801073,0.09999731783638802,4.399881984801073,0.09999731783638802,267.6,271.8,33.9,,,,,,,,,,,
7091.jpg,2160,3840,2021-08-20T15:21:37.571133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3135.0,,DJI_0115.MP4_image2588.png,2021-08-20 13:21:38,53.7214528009501,7.165575106545808,60.697039926851566,4.699873938310237,0.09999731783638802,4.699873938310237,0.09999731783638802,267.6,271.8,36.2,,,,,,,,,,,
7092.jpg,2160,3840,2021-08-20T15:21:38.071633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3150.0,,DJI_0115.MP4_image2588.png,2021-08-20 13:21:38,53.7214528009501,7.165575106545808,60.697039926851566,4.699873938310237,0.09999731783638802,4.699873938310237,0.09999731783638802,267.6,271.8,36.2,,,,,,,,,,,
7093.jpg,2160,3840,2021-08-20T15:21:38.572133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3165.0,,DJI_0115.MP4_image2622.png,2021-08-20 13:21:39,53.72145495544871,7.165649321922469,60.59704480341359,4.9998658918194,0.09999731783638802,4.9998658918194,0.19999463567277603,267.5,271.8,10.5,,,,,,,,,,,
7094.jpg,2160,3840,2021-08-20T15:21:39.072633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3180.0,,DJI_0115.MP4_image2622.png,2021-08-20 13:21:39,53.72145495544871,7.165649321922469,60.59704480341359,4.9998658918194,0.09999731783638802,4.9998658918194,0.19999463567277603,267.5,271.8,10.5,,,,,,,,,,,
7095.jpg,2160,3840,2021-08-20T15:21:39.573133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3195.0,,DJI_0115.MP4_image2659.png,2021-08-20 13:21:40,53.7214582384615,7.1657349035367,60.59704480341359,5.199860527492176,0.19999463567277603,5.199860527492176,0.19999463567277603,267.5,271.8,17.7,,,,,,,,,,,
7096.jpg,2160,3840,2021-08-20T15:21:40.073633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3210.0,,DJI_0115.MP4_image2659.png,2021-08-20 13:21:40,53.7214582384615,7.1657349035367,60.59704480341359,5.199860527492176,0.19999463567277603,5.199860527492176,0.19999463567277603,267.5,271.8,17.7,,,,,,,,,,,
7097.jpg,2160,3840,2021-08-20T15:21:40.574133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3225.0,,DJI_0115.MP4_image2689.png,2021-08-20 13:21:41,53.7214600021676,7.16580776891876,60.49704967997562,5.399855163164952,0.19999463567277603,5.399855163164952,0.09999731783638802,267.4,271.8,18.8,,,,,,,,,,,
7098.jpg,2160,3840,2021-08-20T15:21:41.074633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3240.0,,DJI_0115.MP4_image2689.png,2021-08-20 13:21:41,53.7214600021676,7.16580776891876,60.49704967997562,5.399855163164952,0.19999463567277603,5.399855163164952,0.09999731783638802,267.4,271.8,18.8,,,,,,,,,,,
7099.jpg,2160,3840,2021-08-20T15:21:41.575133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3255.0,,DJI_0115.MP4_image2723.png,2021-08-20 13:21:42,53.7214619638058,7.16589126853253,60.39705455653764,5.499852481001341,0.19999463567277603,5.499852481001341,0.09999731783638802,267.4,271.8,18.8,,,,,,,,,,,
7100.jpg,2160,3840,2021-08-20T15:21:42.075633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3270.0,,DJI_0115.MP4_image2723.png,2021-08-20 13:21:42,53.7214619638058,7.16589126853253,60.39705455653764,5.499852481001341,0.19999463567277603,5.499852481001341,0.09999731783638802,267.4,271.8,18.8,,,,,,,,,,,
7101.jpg,2160,3840,2021-08-20T15:21:42.576133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3285.0,,DJI_0115.MP4_image2750.png,2021-08-20 13:21:43,53.7214643721618,7.16596047952676,60.39705455653764,5.799844434510505,0.19999463567277603,5.799844434510505,0.09999731783638802,267.5,271.8,18.8,,,,,,,,,,,
7102.jpg,2160,3840,2021-08-20T15:21:43.076633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3300.0,,DJI_0115.MP4_image2750.png,2021-08-20 13:21:43,53.7214643721618,7.16596047952676,60.39705455653764,5.799844434510505,0.19999463567277603,5.799844434510505,0.09999731783638802,267.5,271.8,18.8,,,,,,,,,,,
7103.jpg,2160,3840,2021-08-20T15:21:43.577133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3315.0,,DJI_0115.MP4_image2784.png,2021-08-20 13:21:44,53.7214655953928,7.16603537038793,60.39705455653764,1.7999517210549845,0.0,1.7999517210549845,0.0,267.0,271.8,18.8,,,,,,,,,,,
7104.jpg,2160,3840,2021-08-20T15:21:44.077633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3330.0,,DJI_0115.MP4_image2784.png,2021-08-20 13:21:44,53.7214655953928,7.16603537038793,60.39705455653764,1.7999517210549845,0.0,1.7999517210549845,0.0,267.0,271.8,18.8,,,,,,,,,,,
7105.jpg,2160,3840,2021-08-20T15:21:44.578133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3345.0,,DJI_0115.MP4_image2821.png,2021-08-20 13:21:45,53.7214647922876,7.16604435809849,60.39705455653764,0.8999758605274922,0.0,0.8999758605274922,0.09999731783638802,268.4,271.8,18.8,,,,,,,,,,,
7106.jpg,2160,3840,2021-08-20T15:21:45.078633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3360.0,,DJI_0115.MP4_image2821.png,2021-08-20 13:21:45,53.7214647922876,7.16604435809849,60.39705455653764,0.8999758605274922,0.0,0.8999758605274922,0.09999731783638802,268.4,271.8,18.8,,,,,,,,,,,
7107.jpg,2160,3840,2021-08-20T15:21:45.579133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3375.0,,DJI_0115.MP4_image2855.png,2021-08-20 13:21:46,53.721466061986,7.166084960355788,60.49704967997562,4.49987930263746,0.09999731783638802,4.49987930263746,0.0,267.9,271.8,18.8,,,,,,,,,,,
7108.jpg,2160,3840,2021-08-20T15:21:46.079633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3390.0,,DJI_0115.MP4_image2855.png,2021-08-20 13:21:46,53.721466061986,7.166084960355788,60.49704967997562,4.49987930263746,0.09999731783638802,4.49987930263746,0.0,267.9,271.8,18.8,,,,,,,,,,,
7109.jpg,2160,3840,2021-08-20T15:21:46.580133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3405.0,,DJI_0115.MP4_image2885.png,2021-08-20 13:21:47,53.7214676306386,7.1661431229501416,60.49704967997562,3.0999168529280285,0.09999731783638802,3.0999168529280285,0.09999731783638802,267.6,271.8,18.8,,,,,,,,,,,
7110.jpg,2160,3840,2021-08-20T15:21:47.080633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3420.0,,DJI_0115.MP4_image2885.png,2021-08-20 13:21:47,53.7214676306386,7.1661431229501416,60.49704967997562,3.0999168529280285,0.09999731783638802,3.0999168529280285,0.09999731783638802,267.6,271.8,18.8,,,,,,,,,,,
7111.jpg,2160,3840,2021-08-20T15:21:47.581133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3435.0,,DJI_0115.MP4_image2919.png,2021-08-20 13:21:48,53.7214695126379,7.1661912137183705,60.49704967997562,1.8999490388913725,0.0,1.8999490388913725,0.09999731783638802,266.9,271.8,18.8,,,,,,,,,,,
7112.jpg,2160,3840,2021-08-20T15:21:48.081633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3450.0,,DJI_0115.MP4_image2919.png,2021-08-20 13:21:48,53.7214695126379,7.1661912137183705,60.49704967997562,1.8999490388913725,0.0,1.8999490388913725,0.09999731783638802,266.9,271.8,18.8,,,,,,,,,,,
7113.jpg,2160,3840,2021-08-20T15:21:48.582133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3465.0,,DJI_0115.MP4_image2956.png,2021-08-20 13:21:49,53.7214692253349,7.166202669814592,60.29705943309966,0.6999812248547161,0.0,0.6999812248547161,0.09999731783638802,268.1,272.1,18.8,,,,,,,,,,,
7114.jpg,2160,3840,2021-08-20T15:21:49.082633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3480.0,,DJI_0115.MP4_image2956.png,2021-08-20 13:21:49,53.7214692253349,7.166202669814592,60.29705943309966,0.6999812248547161,0.0,0.6999812248547161,0.09999731783638802,268.1,272.1,18.8,,,,,,,,,,,
7115.jpg,2160,3840,2021-08-20T15:21:49.583133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3495.0,,DJI_0115.MP4_image2987.png,2021-08-20 13:21:50,53.7214696598533,7.166231314698679,60.29705943309966,3.699900759946357,0.09999731783638802,3.699900759946357,0.0,268.2,272.1,18.8,,,,,,,,,,,
7116.jpg,2160,3840,2021-08-20T15:21:50.083633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3510.0,,DJI_0115.MP4_image2987.png,2021-08-20 13:21:50,53.7214696598533,7.166231314698679,60.29705943309966,3.699900759946357,0.09999731783638802,3.699900759946357,0.0,268.2,272.1,18.8,,,,,,,,,,,
7117.jpg,2160,3840,2021-08-20T15:21:50.584133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3525.0,,DJI_0115.MP4_image3024.png,2021-08-20 13:21:51,53.721472316995104,7.1663194193646005,60.197064309661684,6.399828341528833,0.19999463567277603,6.399828341528833,0.0,268.0,272.1,19.0,,,,,,,,,,,
7118.jpg,2160,3840,2021-08-20T15:21:51.084633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3540.0,,DJI_0115.MP4_image3024.png,2021-08-20 13:21:51,53.721472316995104,7.1663194193646005,60.197064309661684,6.399828341528833,0.19999463567277603,6.399828341528833,0.0,268.0,272.1,19.0,,,,,,,,,,,
7119.jpg,2160,3840,2021-08-20T15:21:51.585133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3555.0,,DJI_0115.MP4_image3058.png,2021-08-20 13:21:52,53.7214763551378,7.16643082167769,60.097069186223706,7.809790523021904,0.299991953509164,7.799790791238266,0.0,267.9,272.1,20.1,,,,,,,,,,,
7120.jpg,2160,3840,2021-08-20T15:21:52.085633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3570.0,,DJI_0115.MP4_image3058.png,2021-08-20 13:21:52,53.7214763551378,7.16643082167769,60.097069186223706,7.809790523021904,0.299991953509164,7.799790791238266,0.0,267.9,272.1,20.1,,,,,,,,,,,
7121.jpg,2160,3840,2021-08-20T15:21:52.586133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3585.0,,DJI_0115.MP4_image3088.png,2021-08-20 13:21:53,53.721479409377295,7.16654344706028,59.997074062785735,8.309777112203843,0.299991953509164,8.299777380420204,0.0,267.7,272.1,18.0,,,,,,,,,,,
7122.jpg,2160,3840,2021-08-20T15:21:53.086633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3600.0,,DJI_0115.MP4_image3088.png,2021-08-20 13:21:53,53.721479409377295,7.16654344706028,59.997074062785735,8.309777112203843,0.299991953509164,8.299777380420204,0.0,267.7,272.1,18.0,,,,,,,,,,,
7123.jpg,2160,3840,2021-08-20T15:21:53.587133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3615.0,,DJI_0115.MP4_image3125.png,2021-08-20 13:21:54,53.72148326329521,7.1666894344845495,60.097069186223706,9.09975592311131,0.299991953509164,9.09975592311131,0.0,267.9,272.1,16.4,,,,,,,,,,,
7124.jpg,2160,3840,2021-08-20T15:21:54.087633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3630.0,,DJI_0115.MP4_image3125.png,2021-08-20 13:21:54,53.72148326329521,7.1666894344845495,60.097069186223706,9.09975592311131,0.299991953509164,9.09975592311131,0.0,267.9,272.1,16.4,,,,,,,,,,,
7125.jpg,2160,3840,2021-08-20T15:21:54.588133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3645.0,,DJI_0115.MP4_image3159.png,2021-08-20 13:21:55,53.721487374908506,7.166832720960491,60.097069186223706,9.809736879749664,0.39998927134555207,9.799737147966026,0.0,267.9,272.1,14.8,,,,,,,,,,,
7126.jpg,2160,3840,2021-08-20T15:21:55.088633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3660.0,,DJI_0115.MP4_image3159.png,2021-08-20 13:21:55,53.721487374908506,7.166832720960491,60.097069186223706,9.809736879749664,0.39998927134555207,9.799737147966026,0.0,267.9,272.1,14.8,,,,,,,,,,,
7127.jpg,2160,3840,2021-08-20T15:21:55.589133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3675.0,,DJI_0115.MP4_image3189.png,2021-08-20 13:21:56,53.7214913438298,7.166972020410018,60.197064309661684,10.50971810460438,0.39998927134555207,10.499718372820743,0.0,267.9,272.1,14.8,,,,,,,,,,,
7128.jpg,2160,3840,2021-08-20T15:21:56.089633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3690.0,,DJI_0115.MP4_image3189.png,2021-08-20 13:21:56,53.7214913438298,7.166972020410018,60.197064309661684,10.50971810460438,0.39998927134555207,10.499718372820743,0.0,267.9,272.1,14.8,,,,,,,,,,,
7129.jpg,2160,3840,2021-08-20T15:21:56.590133,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3705.0,,DJI_0115.MP4_image3226.png,2021-08-20 13:21:57,53.7214962208535,7.16715316000667,60.29705943309966,11.009704693786322,0.39998927134555207,10.999704962002681,0.0,267.8,272.1,14.8,,,,,,,,,,,
7130.jpg,2160,3840,2021-08-20T15:21:57.090633,,mavic,NorthSea_Fri_DJI_0115,NorthSea_Fri_DJI_0115.MP4,3720.0,,DJI_0115.MP4_image3226.png,2021-08-20 13:21:57,53.7214962208535,7.16715316000667,60.29705943309966,11.009704693786322,0.39998927134555207,10.999704962002681,0.0,267.8,272.1,14.8,,,,,,,,,,,
